Id,SalePrice
703,132544.11250721282
760,92023.90026698174
1964,142658.1890818532
2512,187218.1901978369
159,118646.98690640429
1281,162156.47331855755
468,182161.46880667715
290,126675.53949868819
665,98024.8543631845
1463,252713.8467045489
1792,225294.03708807973
923,147981.92203699847
500,250908.24748234433
1408,166038.9761612011
331,79586.7637328543
170,110068.20877220256
2192,94293.2745829163
2571,206519.7106652038
2314,175425.69978092503
2647,93697.57505594403
422,415690.3434592605
2457,331714.86087276036
1838,194056.42365417953
2805,248649.26622221753
1645,169076.90175569526
1711,292695.78883402783
2825,219637.8309408465
322,326574.3292500249
2103,246818.53070676068
342,112449.73976485545
600,127969.0223662826
488,177052.430170724
1725,287221.03316242
2246,263023.82214853115
2847,154982.67983236664
806,237471.69195353612
530,225179.18589227198
963,199092.60029717663
2678,98139.22579642039
171,88385.76894280963
2401,408568.24436178565
805,227985.18337522633
2259,264502.2988666342
1748,200548.99751457115
1361,139202.32324098624
1677,109623.60737612502
1406,144813.43891502052
2322,233446.7929694695
688,142603.56139580824
143,138638.14442652097
804,222870.86123174665
1214,157790.01641246144
2828,139822.2515408539
1999,164232.9702169913
2467,192971.71002044255
2665,157577.6331753449
1538,358749.72596868454
398,114413.24212118816
2822,136860.55443775738
2157,148814.4313863671
1856,221575.41085768866
1269,102287.05527529078
2570,119055.5276826057
2320,222901.9747979172
1517,138190.31100922954
2304,123247.49346896491
1312,103077.3937800998
2012,131182.2507938014
506,262079.892305757
2865,231399.30082604638
2367,97505.22953630227
554,83612.6037583661
238,131103.92346968394
1954,117478.51203162762
2488,134807.13608520414
2291,77143.71700090331
1969,103522.26466585128
2725,156265.76401357807
1482,154673.61596854503
2763,198609.94954506197
503,252760.8775852487
1584,258955.36295421718
1531,129629.89675461332
2210,164515.0573499168
459,320987.846517823
556,122015.81164401954
1347,136670.22409731054
1290,72832.03900605657
1388,95839.42302239907
1571,232572.50049465435
2754,198943.90269416367
765,124102.06291645367
2494,122284.2666023238
2870,231591.1959104508
7,225162.78540303936
1114,253654.9386894784
2418,261794.54335735025
291,115127.68954332604
18,276166.64017910935
39,358139.6422119996
1001,256269.89173152338
2442,218345.9883945478
616,116847.38140369258
2680,72269.4191059452
1414,137781.1623653261
289,139773.24425061868
40,236598.8070647466
860,126738.8420531085
409,132292.43450321304
673,147082.52126030767
2427,173515.0512851659
2036,218711.13579714106
2564,145929.60018739713
642,132898.06447077182
1008,189943.236693235
1908,142892.17137371554
2519,191971.0895878343
1369,95952.67031583101
2855,177697.4480909042
712,98933.92230484854
1943,112588.4077656238
1958,130139.01266013889
107,153634.57249283616
2295,180710.55587989432
704,96268.88689799444
676,142954.9889749792
259,186192.58464517305
93,289305.74419059424
106,243653.95634593692
2315,175209.73176572894
1050,110102.22915541216
1095,219173.5450571141
2709,138356.908811876
758,126272.75987830729
1496,150503.22706001648
2370,118813.4515779444
2458,278117.17835689115
2733,132479.8776932514
161,261549.80553560812
726,147410.56066050392
845,216754.87159453053
947,242175.16698502543
2232,107762.8557411661
2563,158796.45731112192
2299,127521.97042469695
211,83090.48883047477
605,152499.7106500132
1478,205807.0887530696
2247,260557.32516115962
2274,188637.6924634286
2869,210925.19294037853
967,214922.9791937052
2656,127504.6607097981
667,171723.59564767734
1042,102600.09423969955
2023,150836.36544256526
2447,375771.3578202241
2055,127466.78743846084
2275,296789.14503154345
2204,175942.32684374816
1563,263494.4667426892
483,218984.24391025634
796,125459.42046767048
1526,171805.47062725434
2042,119078.94083280789
442,338600.4599288695
1693,309261.80688639847
1468,229940.54048518505
1430,222154.16531974342
2605,119746.122375088
1529,209616.1452230098
335,147815.96681595454
1287,129324.43124285367
31,93234.94796797188
1785,302102.86589781014
82,172115.34159368178
2620,134201.27369527996
252,182452.53818410521
721,65963.2901270334
2165,186045.41591969942
2316,190612.97382853276
775,119575.81501853815
1558,73676.75436195612
17,236772.57802287128
1022,217358.33140154558
925,136355.7309119403
438,269249.2489454734
1270,137162.3138404934
1272,113580.52277923013
215,134481.89483835586
266,235600.42899705793
2402,291817.8279601024
1250,128405.38600080885
1984,116243.37441570869
1279,141686.56228401634
377,267321.6463445871
1252,109856.55523569869
2156,259175.66415063356
499,313852.52450585744
1374,123998.68025380114
2898,237056.46765126064
401,112715.05404316878
2721,156198.09446274745
2078,265554.51316252234
2589,127096.87255490897
1946,206754.1485703373
1334,126346.57203117097
2781,218396.00510784914
431,382088.78673011315
576,190027.3867231362
1474,213756.3314013799
2254,150783.10124621156
2155,290017.795775454
885,104748.95385500295
643,138142.77966597155
1944,127333.07711048238
480,195536.20186690864
2845,97811.08721956468
2387,306120.6291401755
2407,205309.5222667058
2527,175244.3052843816
2514,151772.92624059782
629,116513.03857016438
80,228239.79645965854
1876,137615.1865901192
1546,113797.04499540472
2518,193034.76973099288
2347,171077.62061584182
783,257338.0283207889
1322,46889.995966111775
194,96724.46128586486
1770,289667.14876861934
2143,132926.08716167795
1229,218741.30698200263
511,275648.6368737858
46,228170.28655523492
1348,141848.91845794642
2465,188643.69596183585
387,233934.6982197256
873,237604.00578834736
1918,120634.57790505853
2764,242139.34637900576
2184,120878.4849604983
934,132779.99549863316
1920,129762.09866613447
2631,139810.17403988383
1768,547341.1552993272
2040,123032.96465553368
1749,220693.89973508663
834,248821.1395221462
1457,230792.09716304985
79,123058.54847208364
2302,127663.13141660998
1817,150195.41147297027
2755,232990.17877990505
359,178802.28708909312
2059,105849.50857362732
2092,258211.78811150359
2516,221995.5607258505
150,121900.313098843
1656,149834.68838240675
83,100761.84855323746
2411,190982.66759746335
795,70217.42579462835
2312,209194.78978576147
2917,95626.89404131599
1624,184458.2092008023
2215,290862.56502834556
1211,149653.63589859693
1485,158564.14676340975
1024,174689.59912278526
570,183983.73384859003
2874,135060.05886755887
700,109404.25225125533
2756,204623.33448169698
2022,168185.66813205797
583,225425.11205209678
2392,369162.21112574806
2424,183678.24840158303
212,99275.38450178802
736,127844.55972048226
1610,152691.07001129433
890,120440.96363757724
467,178310.97955276477
578,231336.80963767532
1747,201269.72687540867
1149,165681.72219437978
2758,245966.48121325616
857,142168.14661230554
2219,278767.25322484074
733,83891.98479514266
2909,111715.30227596933
1798,248497.39046702645
235,115973.49177021532
2366,122217.24164846537
1027,141586.22070944175
1195,138484.69190474538
1303,54230.18292425842
148,184691.02763762596
608,153434.6060908716
2515,206033.65325418103
821,266588.3805273803
2500,275505.96404850105
745,104583.44966265658
741,118315.70694997514
1611,88391.23700290456
2532,124456.12733132333
1081,235701.95794126167
1692,402922.07486299856
2520,178232.93103801398
276,112900.26678207374
1992,128850.92334355388
663,58926.92178258737
418,114589.40339759801
1733,197052.50097380803
2359,154814.35490250422
253,182099.86043299758
1518,186694.10629133764
2035,127247.6187568284
2919,79692.1327380306
1540,264941.92892809503
2120,145788.53467115134
1674,164458.44692946755
256,166324.8892348367
2361,99986.50953679481
978,72946.97110124702
2280,140785.1640312571
2095,241552.77704499586
1709,334379.39441791194
2801,265573.2492850289
1246,124556.6667422966
2373,91583.96279197109
1055,271184.986343769
2017,129573.1120135478
1099,251870.27069838817
1344,78878.00684204651
835,202545.3296817742
1117,209357.73987754615
2043,94246.75493542697
2085,125519.70146188117
410,144101.11267807713
2650,112736.34233008533
2867,183475.62160598914
1668,115349.09196143298
1161,159791.86748775307
2122,181262.78097279428
2539,147493.52464763
1047,144489.35774497705
1445,140659.58806830348
541,138578.38909146166
569,194346.38387045453
1276,115745.01480863421
918,163341.09603591936
326,159494.45288920472
1936,130864.51417040966
895,95014.37800901044
257,143028.7286151048
1241,183783.89733663396
1545,117926.17356813986
1189,186634.68707031984
270,148937.2433837207
2066,154190.84481313964
693,114274.96220621516
1259,129162.7601015081
2916,158456.61542694
2321,290412.95244885085
1977,91655.92907068963
1895,147463.3569310318
1240,162642.86786593046
85,139238.88773170448
1823,112286.78037275272
825,290177.7160622759
110,228069.9061488991
697,126965.72071435346
2297,116326.23676445764
1231,137213.64613101518
1355,127428.14584733953
968,339316.29266395944
584,222897.93050299102
1315,124321.61287781937
1606,130939.42945128876
206,91247.75998699699
1685,358638.90852278675
2016,135928.71067426325
869,207897.38116649733
2135,134048.2160935546
2346,188652.0254063798
2430,226263.26074477765
2198,79271.98288656674
2652,126680.86322405374
27,109079.91553304665
241,158775.84417433658
906,113689.72882785232
1506,109374.84007500659
2098,344155.5318472198
1435,222079.89539818224
2213,136452.74150456057
1274,144144.39265411624
743,41280.0560436281
1737,197172.19090756445
2797,287322.0836732067
2185,70603.62169724962
58,175159.41004046227
830,202395.1891927278
808,124193.84669116327
680,140877.7996984176
1153,111684.52459118936
1291,127174.87309451307
1818,154711.98117854554
2161,184538.35943276848
1883,118632.55902817755
350,337839.3216595682
2473,148762.67499012264
295,177987.61568596264
293,191967.74161480367
859,143877.1058269502
288,72954.08462795381
1578,157941.33527828113
102,175172.78610236972
2831,145160.3733647167
1030,157992.78016851444
2551,151913.55479613703
1286,146778.68241078622
958,309876.2699686942
776,123412.78727324877
72,238415.40103749943
2263,245610.4376800243
1866,161018.2212313372
2876,72883.48910527957
2146,246474.7562641723
103,180490.00832028835
1500,141893.87511718608
492,183887.8902757396
167,134134.83677117535
2597,110865.44591578832
2685,109073.28878433755
1035,169175.99181565235
1220,55664.596701136645
2602,165641.18279390575
2159,216286.29322661573
695,145503.43464294987
1109,263120.2544336864
640,173184.60027497582
1652,155467.13834478648
2090,163002.7040100683
1188,189937.51595816805
2345,254276.44194046408
1059,401192.7253075067
2751,220559.45637934023
128,196697.3066146839
1523,178462.95069466764
2925,176546.07741242883
2145,280282.9291539923
1121,216096.3430894175
566,226608.73488714168
565,253926.10678394092
1331,132240.01564405076
2928,123855.2852797465
156,141643.51450846333
797,133733.42273611343
327,88732.68200246224
2859,141402.4992071454
1453,124853.97514571607
1762,334511.53316354076
1868,231471.5249065027
1760,175203.0744828344
1113,248435.2401559487
1812,199032.79059890003
117,165005.62465289122
1142,206825.88842390824
2342,418953.66470488335
927,141530.13319433128
2478,174840.1614292115
655,81915.12608679914
2064,126296.07263138305
369,278305.4296034641
2239,109909.94397023128
2732,224760.93568005617
1653,172157.23770446258
959,207712.40924037734
2395,345452.3404607436
1412,106228.59975503097
271,255247.8721934808
1484,152314.84500028417
1497,139042.0737338914
552,158573.2664676134
2,122312.58301964313
1855,297400.5311954006
4,240777.41563131846
2292,158051.12318870725
134,138285.41172877446
646,103008.11857451251
42,301351.69112602016
532,224001.10152848685
713,87293.10993233164
2561,137033.00696172647
2360,136546.4978248374
1333,121712.81985839682
1407,260678.15681500323
2892,312228.83327354124
574,214627.01691831351
1227,203038.0803887562
2591,212315.3359985664
1476,221487.44199506164
1125,244891.7507356154
1446,157056.34019900477
408,111841.25209604405
1101,299113.43349189195
2251,184077.10264252924
373,176212.2676859638
2554,128355.82116237098
2382,263100.3359309493
1985,93218.14090342014
519,227956.02302329143
1093,184264.29911541505
864,255463.6529957716
2889,147872.19393225494
2308,170085.20397321542
986,156371.9629638568
1302,143161.97982054876
585,159430.36882587476
2708,141283.24511537174
147,125722.84452959964
1441,236613.43447243707
383,199424.52804871145
285,149602.17892374453
181,117134.70197269916
358,185776.97267976723
780,188194.67375623935
258,199909.17510322333
1865,213891.1954966384
692,118112.83202089279
2902,319433.55714029365
508,240466.78378866904
2638,147371.38567907858
36,140359.21196114106
611,170995.56649327214
2281,137927.3655976331
1678,110185.25985876081
1696,425690.3610124205
1557,80853.10724976352
2180,146438.39703912233
1726,218469.48496297665
951,147367.91254624794
267,222771.4018405067
2706,137975.09249531064
2221,256574.69930723266
1357,163402.90651298355
2901,316969.5618407178
347,181725.65820333152
2164,204274.59038154513
1586,312839.04330266814
360,153592.48468489482
1769,259541.17587042044
2617,169951.52145937222
1879,137766.16122323798
991,229323.36126666062
1535,124431.00674501102
1191,154163.8375510989
1579,206937.1081086089
1882,134008.23192890492
1510,128379.19775333238
2196,120332.06065296894
1845,170616.85814010823
2336,365347.47041632223
942,87567.67985381935
861,131198.40046289863
2555,122414.80965350728
1392,151757.4681430407
2099,246219.82639103246
1543,115747.72964269832
948,267431.1026823135
1239,181011.30424363143
22,189641.7231478239
2796,231063.81545206634
2747,187764.15970191685
92,292925.80395319744
210,186572.89230019622
1858,206348.47369101245
2228,155100.44430320605
447,210879.61808497144
827,239458.48576864373
1649,217037.51988081262
682,132597.64260801874
2698,110544.85615656864
494,168932.7648251683
214,73609.1551993732
2441,233757.94798183304
2679,111961.18001396589
1336,109151.95716629938
465,186418.44884711827
1524,159474.6897450275
2543,114865.51686453208
631,142851.254576114
2452,317540.8221906924
228,147048.62365571482
126,160483.61190435613
1092,235206.1702995076
1122,200638.78911206033
932,211333.51629513246
1980,95152.08297408585
2171,110238.26491827983
551,164744.41381489835
2768,181781.56968309576
2056,103877.76397400853
1159,359918.95971389173
2645,118948.32721020484
1174,177477.13059715644
2266,228789.89703441484
2462,376347.8213950011
1219,153104.02499910537
2922,178420.1205693803
118,138532.05663673262
474,170088.1106863563
2576,148801.5241554799
872,293142.59720131254
1077,216747.1799680937
1536,133716.67691484702
1150,113642.46989882523
2341,330089.08621138765
1931,167590.72132160928
2785,145086.7001178075
2538,127828.7264154587
597,211598.1842084015
464,190151.90146624984
233,245612.28409538962
2169,123205.55857196404
2123,181405.92317239597
1867,171650.13048882515
137,240049.5731062891
515,231857.53770780333
933,108046.49089596847
2784,182664.14594533495
972,160520.1529135999
599,168301.8141655062
2614,129174.6734730292
2582,133649.122810812
1409,176421.861253799
175,94852.03949231535
352,231973.40225941915
976,89903.50732462847
2134,200698.24112400552
984,113528.62470781781
2396,366144.6905738332
1673,129133.9731499656
404,113265.0544823457
607,164014.05377369537
814,153323.4374151208
868,192583.7875505661
2271,188003.73277956014
1633,233487.3000593218
337,120267.53601782084
2765,182401.0772468516
1746,242651.34941337607
368,297359.8668410962
2806,212486.27354973974
1662,189433.7308601594
1234,214104.51061972472
1373,128921.42381946777
1672,111888.00699943701
1939,116495.13695573188
