Id,SalePrice
593,225059.85485629056
575,346273.7218276085
1249,161010.36057706547
1604,117831.68501546633
1064,441828.3601905625
1923,159638.38556009377
1988,110179.82763988631
2325,170859.5213691975
114,197794.4681565574
2700,157584.3234406037
217,109575.78568917068
343,172308.68048795275
386,223990.94761678122
2005,116313.99923321702
2908,139830.18102065555
1814,240396.83641523987
2446,469828.4050417538
208,147339.20477594264
1679,96866.19347978971
822,320007.17327916314
6,194213.50562889356
1781,366175.3795936114
2397,269752.6327584186
2340,329503.4208826971
1618,180053.56311153236
2843,116406.00541991433
1061,354244.6198784396
2786,134662.63731726873
1935,138183.93105315525
1341,114075.19483149423
521,265557.6587707947
2136,142137.1434858967
996,199410.18606178716
227,130676.85790293258
135,164944.9768810753
1167,170119.7753689412
294,209885.53294330352
1776,201082.89214183917
540,170692.33484761533
1717,204092.687329823
2303,129087.04743711956
116,191251.34212758712
127,137445.92881110444
1371,132312.1851870812
1014,128118.8996155241
1507,108405.71279580094
702,123304.22612734018
750,137720.73476753314
261,157969.89489009394
1559,68843.67702186173
577,226504.66262293715
2812,200404.63004951808
2080,157700.63750703423
1368,112387.08142612937
2376,121435.36324601507
659,112805.30369516173
1235,135452.74518404072
332,75310.57688438571
1917,145008.3213179189
2094,243981.25224728597
1460,251731.02088984213
1471,223632.69067872773
1509,127105.27208023964
1922,129374.25842598508
433,468854.80401885137
460,254764.69682896254
1116,239457.93430604122
1137,173584.41740638818
53,168542.2879195211
2354,266775.6407829618
1475,206972.9215782291
1761,439307.3858362758
842,141830.1275527792
2739,163991.76667816858
2509,149628.33514487685
1007,196829.7890865927
2610,191992.06667939748
1952,87942.3901355458
2719,150916.82118185505
2921,89285.87653066739
1966,137940.62468224647
292,106204.89480694117
1204,194448.98843454852
1829,278069.9853249225
2419,180896.39267456013
391,153898.60006519142
798,116919.43112423335
481,202551.42924993773
193,175612.39022783292
555,115729.74510444773
899,68382.05926541469
2357,191380.72103870823
328,128065.70659624656
1356,114613.80167009827
1154,96361.35840111766
1730,175730.34511466778
2249,161824.9860711958
1119,277466.32451053587
2856,137916.3550309449
1394,129421.74738154793
2587,146669.64019906352
61,305308.71648255014
2661,160574.14379745297
2711,122474.6316366371
1147,183407.90164496307
757,119174.38681203793
2623,100355.91772475932
2378,141865.5252958316
1413,143019.8559742099
1722,226971.41537552027
1112,222009.7307178882
1623,192239.77968803133
1201,194362.0009433843
1513,123827.90644301253
957,304710.6385433085
1171,267443.62090080866
1145,191221.8040660161
2726,251103.88251965196
703,137351.80832811462
760,105923.08474210402
1964,147256.25472908278
2512,196289.88717202432
159,120095.6032748403
1281,163275.80724151016
468,181116.90013866997
290,124552.55241581255
665,100632.60250752172
1463,248236.7466336095
1792,222561.4834674034
923,149200.58468210616
500,246277.69440322142
1408,169464.3584141478
331,80218.21053728065
170,120501.87652666427
2192,95296.71749922467
2571,194980.61994911174
2314,173596.42077733882
2647,94628.35373853632
422,415853.0478166643
2457,327019.62211709336
1838,193839.60866396606
2805,244812.2002629631
1645,166906.36104402857
1711,295553.08333063213
2825,216568.54058232388
322,309284.07540927647
2103,247745.1629824356
342,112434.78875372163
600,129445.87083543377
488,178233.3538145752
1725,285297.02168142586
2246,269821.70381196484
2847,149024.65174720009
806,236120.40632191804
530,226200.28766562816
963,190110.02028920982
2678,96457.73129555426
171,97601.29379820802
2401,405680.7220297698
805,224698.72758416148
2259,259264.88533949852
1748,201416.04605438834
1361,136201.9878239344
1677,105807.06723130937
1406,148889.2923727624
2322,237641.17762504477
688,139758.95595362596
143,137063.55691728494
804,215523.49396318634
1214,162446.95532729436
2828,140180.0549327128
1999,160967.11697643518
2467,193740.08314093895
2665,165237.85921068152
1538,347221.84091495856
398,116014.97340894256
2822,136818.65867119163
2157,144232.54512998628
1856,216452.50175954815
1269,107626.27598106061
2570,119009.9412266182
2320,232840.89330969247
1517,134709.3664939726
2304,121755.6322091272
1312,107579.69390982036
2012,126682.29735611704
506,250345.55964028486
2865,223558.81997260888
2367,94641.69487537714
554,84126.81951475004
238,129190.1029970686
1954,116245.69987214885
2488,131530.62980663628
2291,74276.47132161567
1969,106779.14084886332
2725,175417.7329025217
1482,149286.67082211399
2763,197828.23577041618
503,249920.98474091935
1584,263197.131527201
1531,127643.70100703453
2210,162318.76158742205
459,321279.4541843027
556,123717.65211233383
1347,125742.05815201298
1290,70594.93368468367
1388,91410.35843017143
1571,224973.57641936096
2754,194910.74074793578
765,133842.43892855436
2494,119822.76517268535
2870,222835.7020854999
7,225594.43547610976
1114,247736.51253300204
2418,263327.61465993075
291,127575.04234357423
18,273076.2183402523
39,362002.5315841506
1001,261483.17593096723
2442,219748.40096157932
616,114203.79474367459
2680,69565.8655329264
1414,141897.39347323356
289,149736.37376865034
40,235986.13664166702
860,132078.35283157346
409,132028.0407291322
673,150304.54275769045
2427,176380.77839991866
2036,220890.83418130144
2564,144609.28139864455
642,137789.13359919007
1008,186312.85384450326
1908,143927.93185440853
2519,189788.59382400473
1369,96892.44153088426
2855,165070.43509826824
712,93104.07242384898
1943,119587.22989576975
1958,130672.13984782204
107,153218.94534269423
2295,203482.92524256732
704,98801.14741973898
676,133623.05612528382
259,187362.09515270736
93,276612.69353373797
106,247464.06967452876
2315,171818.96621689328
1050,107651.29146106009
1095,217153.4430929027
2709,139943.5702513193
758,125084.50748045302
1496,156894.00234303038
2370,115529.3824467604
2458,283192.09772187355
2733,130830.90915904498
161,249794.24403519262
726,147594.65470315603
845,215117.78784336624
947,242101.9947262195
2232,115510.74096137613
2563,159612.61100603722
2299,126577.04105823892
211,92697.3527234186
605,153386.4169249284
1478,202320.0535852752
2247,265873.69574862084
2274,189729.6139338282
2869,200239.01008352253
967,212792.3724799179
2656,120496.44953229962
667,174507.25055899154
1042,99504.73596164596
2023,152629.65221208616
2447,373963.03508501785
2055,129197.95777432197
2275,308970.192883671
2204,175186.0702772268
1563,271577.3878012144
483,217626.24671248297
796,122522.1422345462
1526,158601.6422551057
2042,118318.25651097011
442,334742.54854069883
1693,312304.100036423
1468,226638.5720707387
1430,210864.6360887247
2605,136352.64149192855
1529,205423.24073619916
335,147025.546933422
1287,123755.26070720446
31,89733.10751522433
1785,306189.52143584116
82,166062.6736830199
2620,151085.95537002262
252,182592.86068974354
721,61193.070028955844
2165,181607.16900838763
2316,200292.0955878046
775,122183.43149495596
1558,72883.73133274603
17,230726.70621394055
1022,216283.50771671045
925,132577.96612143735
438,266351.5471167226
1270,147474.63687273374
1272,116910.88802406492
215,139016.55789160056
266,235952.93641772453
2402,287507.5554432166
1250,127576.13237092645
1984,106096.29361258369
1279,145298.494997428
377,264703.6458623248
1252,123570.13207541492
2156,255359.5177559316
499,319473.6793119931
1374,122035.31998585019
2898,235086.21699694855
401,110183.53410368465
2721,153577.79665036785
2078,291726.9108278827
2589,119950.9446256011
1946,201916.70424356213
1334,117336.99501712705
2781,217413.51967821555
431,379595.1413417741
576,182404.86127299882
1474,213011.40633912475
2254,152387.95319711813
2155,301956.74675473344
885,110143.9014996822
643,143666.03987247281
1944,131076.9489052573
480,193790.24918487621
2845,121521.78016979349
2387,298191.1979343978
2407,205029.63811264778
2527,171488.71814945395
2514,153839.30292307393
629,135931.86710954361
80,220682.21191576912
1876,137366.20186509893
1546,114836.7230145158
2518,188330.03818037699
2347,168817.45891473553
783,247802.37301836093
1322,46911.994244653484
194,91598.87101346906
1770,286014.9181123671
2143,138172.19317587343
1229,226849.66930116483
511,274881.71648823406
46,227839.35020430433
1348,146558.66368291198
2465,190076.753228518
387,235231.69176343776
873,233398.22680459722
1918,117339.43146573495
2764,237609.1345214787
2184,118847.82398812096
934,130645.71823265888
1920,127084.0071163405
2631,143179.26848413754
1768,516509.92601753183
2040,119235.83474596546
1749,219535.1725223011
834,250740.24337604188
1457,225687.73011377873
79,121146.40999879653
2302,123232.97707892023
1817,145242.47110987213
2755,232862.07856138863
359,176444.02285804256
2059,103470.82995933684
2092,250782.1072753823
2516,225274.74921955
150,119116.79819189309
1656,143433.32550616973
83,92311.46265684263
2411,187228.75358560597
795,68067.07444807215
2312,205990.21169307668
2917,96721.03683765631
1624,180443.91495150342
2215,312770.58018942096
1211,145314.4539556347
1485,152676.93484644615
1024,173749.85204689464
570,189954.17423109701
2874,143524.8500243249
700,107429.57786755895
2756,202042.5058258146
2022,160473.3749435009
583,221109.07162249557
2392,364694.03515247273
2424,182960.51383371005
212,98081.32113045467
736,130719.8467912492
1610,157189.81658171976
890,122139.30876214986
467,176662.74480247725
578,224614.47416993548
1747,200022.87531958942
1149,163507.7834260677
2758,243212.01042649607
857,140478.46327938687
2219,288017.36466080084
733,104513.91225260697
2909,111686.33851094432
1798,249083.71060477314
235,110559.77891930794
2366,121277.79049291911
1027,142585.81587228272
1195,137640.89579198908
1303,49575.61190714769
148,183173.448193193
608,151656.28882672187
2515,206108.87120766914
821,267041.97731166077
2500,264992.4136425212
745,100409.71539852812
741,114554.89223595358
1611,89801.0084280818
2532,124222.13981667897
1081,237412.07926024462
1692,395539.3623156083
2520,176982.05567113764
276,105356.7779535718
1992,136039.08534156284
663,59320.529238196745
418,117399.1117858252
1733,194581.22017112887
2359,152860.4087955268
253,183027.34766825364
1518,175076.1894820911
2035,126917.86315172419
2919,79575.65122089566
1540,269138.04503133055
2120,146637.08764764323
1674,161731.13355281114
256,162044.6773037858
2361,98348.85734864416
978,71399.39426124968
2280,139441.39183843695
2095,234458.56333322256
1709,330902.1620244299
2801,268562.13841586997
1246,125421.5230687548
2373,88293.12925799964
1055,278055.9906961003
2017,125798.43417655112
1099,247648.9731163729
1344,80217.33424672563
835,214475.79563885016
1117,208996.0568262996
2043,96161.95793283162
2085,123256.81659853445
410,145245.86275863997
2650,108614.75330520437
2867,175150.1353036814
1668,116507.35817607654
1161,162967.56827214427
2122,176619.4386526414
2539,148790.93498196194
1047,144130.06358881926
1445,142368.17770109797
541,139394.47175751126
569,199106.19453898427
1276,122843.35313158952
918,152903.13652557714
326,156315.57759910327
1936,132079.4443693654
895,95151.75622429852
257,143762.63327431405
1241,181128.21937532368
1545,118120.27359079936
1189,182016.12380227816
270,143851.03928045963
2066,160260.6334113056
693,110735.71256468545
1259,132367.03669936364
2916,154649.82427232995
2321,297682.6122729715
1977,92525.74096134036
1895,140072.23219402574
1240,165635.94308132536
85,150203.8712964722
1823,112744.70955724418
825,296632.9253558315
110,228131.05955180054
697,130394.87077347476
2297,112505.01282113374
1231,138227.81397655373
1355,135224.66854435773
968,338519.7393782709
584,224350.4721286261
1315,127348.62500525118
1606,131041.84051145815
206,86054.76328800769
1685,361303.4007397385
2016,127866.94706138427
869,204680.5254191343
2135,125728.05776478148
2346,185821.5398059688
2430,233086.56184097368
2198,94283.18508932793
2652,124751.06980076217
27,107605.60590403294
241,160554.06107769042
906,116374.72380718472
1506,118847.66402987624
2098,349998.8158266471
1435,223317.13633811838
2213,143137.3904873868
1274,146640.3445247724
743,49415.046176156204
1737,197468.70760768658
2797,288647.5539530348
2185,65893.53569978049
58,179074.25061954264
830,203615.18007590104
808,112750.15593367304
680,152373.19468083425
1153,106282.2136777691
1291,129415.51036004002
1818,147144.13835812433
2161,183015.65164671378
1883,117630.19819034285
350,328704.48768714356
2473,150728.89400177755
295,175337.40794275558
293,206411.05946950667
859,138827.46228556146
288,67216.58350997929
1578,157911.66844136425
102,177293.3173240749
2831,149308.79938606874
1030,151387.61305097022
2551,153406.17426878487
1286,151297.99467928102
958,330583.25004353776
776,125528.73290898874
72,233711.04787729276
2263,254751.957457429
1866,159713.09980959204
2876,73842.76110479755
2146,242156.72853745415
103,186808.0387705629
1500,139689.9618660655
492,181724.77639264648
167,142210.4177583543
2597,112213.71700156572
2685,106721.89064979146
1035,166245.18600750767
1220,73368.47428753908
2602,170317.7909642403
2159,214068.3493756344
695,138721.80656309548
1109,259627.2255995687
640,168454.20650905708
1652,149767.30653558963
2090,170731.77671961492
1188,184769.7612972209
2345,253265.623607276
1059,399075.8420899682
2751,216436.4967168571
128,212215.1142699252
1523,172329.67487620976
2925,176509.0256088211
2145,283717.13600805536
1121,218836.648443603
566,251333.14347582695
565,250706.234025441
1331,133475.62846209714
2928,126471.29481861532
156,139294.8111817489
797,140831.17521766323
327,87877.03720229318
2859,148906.42552213205
1453,119716.61023514623
1762,339143.48754207924
1868,234147.85537547275
1760,174445.89778430838
1113,247473.84122142327
1812,199115.856134276
117,166050.27996907523
1142,202771.41414931466
2342,435115.91220678505
927,136663.84508250857
2478,175619.8638641137
655,79162.23813508985
2064,126791.05037234863
369,281851.1432066721
2239,102164.27901041735
2732,224613.61094521577
1653,171590.11433562083
959,215466.24620843946
2395,344625.14788928075
1412,103953.02845285552
271,262143.83081318444
1484,146465.9556118719
1497,141159.7606447647
552,149325.94245147868
2,119556.2628537063
1855,315481.56376469956
4,244966.5976491142
2292,156171.5257853537
134,136689.16091478802
646,102240.6035687038
42,305686.8360409097
532,234870.33909416202
713,87389.48233186474
2561,134253.4074334298
2360,138450.69278960137
1333,121222.8289467556
1407,244704.62629191208
2892,310699.65702283586
574,217057.36832069047
1227,199775.46754141044
2591,220332.0236778303
1476,219385.53639543915
1125,249995.6750737759
1446,149394.154174713
408,111987.03943874057
1101,296738.8863986548
2251,182652.85588307458
373,177555.36896112794
2554,132416.84530062828
2382,256460.84244527257
1985,91420.01619103103
519,235237.476646553
1093,183834.51034301514
864,252507.91395616505
2889,143577.07057254587
2308,169316.3281803667
986,156323.03771247144
1302,141362.50428329533
585,155925.0934871827
2708,144315.81390428214
147,128494.81003805487
1441,234148.14309271149
383,196609.36329272846
285,160795.42560005555
181,114909.87831982721
358,186271.93911684325
780,183413.01599244014
258,199534.0104285325
1865,214760.8691788481
692,122084.4134849726
2902,322796.9231212294
508,241960.81247151716
2638,146647.61176046613
36,138508.92003309983
611,166302.0248456677
2281,138319.61606794505
1678,106076.71384761475
1696,426121.19472109014
1557,81432.91303941098
2180,147764.78560612447
1726,221326.6157468236
951,146208.3564843099
267,220858.15348606085
2706,135471.07281317745
2221,268118.4221116011
1357,160725.8810840589
2901,316670.7337815443
347,180914.12186928713
2164,201717.33254048642
1586,320499.5026626586
360,149740.48386215247
1769,252074.09408380504
2617,163055.55584810502
1879,134172.4077983983
991,234290.0747572543
1535,126224.56901881479
1191,152375.1244798193
1579,217802.2821265068
1882,136987.09381953295
1510,131602.89449128776
2196,152633.5599781533
1845,173577.37563839485
2336,382649.9911288864
942,86681.194260833
861,126349.27424186673
2555,126562.05589831111
1392,143358.71163596268
2099,247573.08360439565
1543,113239.11655533279
948,264123.08789622237
1239,175151.29639365646
22,191457.22854823558
2796,232421.930433516
2747,177177.05186616268
92,279764.0495117938
210,176084.90246076975
1858,198975.10145802028
2228,143087.80181838383
447,209293.75837691576
827,239368.78129410796
1649,218272.97525551505
682,140927.1914387508
2698,112614.77489036709
494,172987.3317194915
214,68685.77311956842
2441,232885.10418547818
2679,109329.60665398817
1336,107374.28400412922
465,183579.41981277234
1524,150735.88973469357
2543,115842.97253516245
631,140180.494214632
2452,315954.087056923
228,144860.90989742952
126,161102.5211636825
1092,235529.76418082335
1122,200575.6534619544
932,200514.70787151935
1980,95783.75559424292
2171,117416.64385685843
551,164797.7462832924
2768,175529.92681637226
2056,105491.81040494655
1159,363878.05888796266
2645,119140.0116608295
1174,184223.7521520784
2266,219552.16645812723
2462,366785.27892677934
1219,151030.63689111773
2922,174131.04095471674
118,142659.0740013218
474,171666.04604019911
2576,150285.7922318012
872,286113.2804412349
1077,219133.40608133673
1536,129172.62936588061
1150,115591.54575385421
2341,326391.0103953929
1931,181732.9527506815
2785,142128.3283712269
2538,127063.59035139502
597,208011.63001452066
464,197771.5805189159
233,245414.5215535369
2169,122942.01843578096
2123,182255.9413008785
1867,169992.28343470537
137,238804.17988541478
515,235725.249720088
933,105894.54298341947
2784,174211.58363481972
972,160139.17684601017
599,171766.11203590877
2614,127418.92644461486
2582,134720.21204819338
1409,183848.15722773754
175,86420.48123150622
352,233860.76819491104
976,88571.87959169311
2134,198910.5444613668
984,112148.8864732475
2396,363224.25327866577
1673,131037.7008258442
404,110215.93134931766
607,162035.93220979645
814,155729.67943504808
868,189836.449825796
2271,184566.72651217165
1633,225455.23593995805
337,114334.28904668849
2765,178348.96832643618
1746,246271.0997975153
368,301945.18381104583
2806,209851.5285612024
1662,182348.2409888497
1234,209952.3939948757
1373,127433.3143995393
1672,111779.70214184276
1939,116327.09774791398
